553	0.201859
554	0.201706
555	0.201554
556	0.201402
557	0.201251
558	0.201101
559	0.200951
560	0.200802
561	0.200653
562	0.200505
563	0.200357
564	0.200210
565	0.200064
566	0.199918
567	0.199772
568	0.199627
569	0.199483
570	0.199339
571	0.199196
572	0.199053
573	0.198910
574	0.198769
575	0.198627
576	0.198487
577	0.198346
578	0.198207
579	0.198067
580	0.197929
581	0.197790
582	0.197653
583	0.197515
584	0.197379
585	0.197242
586	0.197107
587	0.196971
588	0.196836
589	0.196702
590	0.196568
591	0.196435
592	0.196302
593	0.196169
594	0.196038
595	0.195906
596	0.195775
597	0.195645
598	0.195514
599	0.195385
600	0.195256
601	0.195127
602	0.194999
603	0.194871
604	0.194743
605	0.194616
606	0.194490
607	0.194364
608	0.194238
609	0.194113
610	0.193988
611	0.193864
612	0.193740
613	0.193617
614	0.193494
615	0.193371
616	0.193249
617	0.193127
618	0.193006
619	0.192885
620	0.192764
621	0.192644
622	0.192525
623	0.192405
624	0.192286
625	0.192168
626	0.192050
627	0.191932
628	0.191815
629	0.191698
630	0.191582
631	0.191466
632	0.191350
633	0.191235
634	0.191120
635	0.191005
636	0.190891
637	0.190777
638	0.190664
639	0.190551
640	0.190438
641	0.190326
642	0.190214
643	0.190103
644	0.189992
645	0.189881
646	0.189770
647	0.189660
648	0.189551
649	0.189441
650	0.189333
651	0.189224
652	0.189116
653	0.189008
654	0.188900
655	0.188793
656	0.188687
657	0.188580
658	0.188474
659	0.188368
660	0.188263
661	0.188158
662	0.188053
663	0.187949
664	0.187845
665	0.187741
666	0.187637
667	0.187534
668	0.187432
669	0.187329
670	0.187227
671	0.187126
672	0.187024
673	0.186923
674	0.186822
675	0.186722
676	0.186622
677	0.186522
678	0.186423
679	0.186324
680	0.186225
681	0.186126
682	0.186028
683	0.185930
684	0.185833
685	0.185735
686	0.185638
687	0.185542
688	0.185445
689	0.185349
690	0.185254
691	0.185158
692	0.185063
693	0.184968
694	0.184874
695	0.184779
696	0.184685
697	0.184592
698	0.184498
699	0.184405
700	0.184313
701	0.184220
702	0.184128
703	0.184036
704	0.183944
705	0.183853
706	0.183762
707	0.183671
708	0.183581
709	0.183490
710	0.183400
711	0.183311
712	0.183221
713	0.183132
714	0.183043
715	0.182955
716	0.182866
717	0.182778
718	0.182690
719	0.182603
720	0.182516
721	0.182429
722	0.182342
723	0.182256
724	0.182169
725	0.182084
726	0.181998
727	0.181912
728	0.181827
729	0.181742
730	0.181658
731	0.181573
732	0.181489
733	0.181405
734	0.181322
735	0.181238
736	0.181155
737	0.181072
738	0.180990
739	0.180907
740	0.180825
741	0.180743
742	0.180662
743	0.180580
744	0.180499
745	0.180418
746	0.180337
747	0.180257
748	0.180177
749	0.180097
750	0.180017
751	0.179937
